"Início dos relatórios","Encerramento dos relatórios","Nome da campanha","Veiculação da campanha","Configuração de atribuição",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor gasto (BRL)",Término,Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link",shop_clicks,"CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Visualizações da página de destino","Custo por visualização da página de destino (BRL)","ROAS de doações","ROAS de compras","Valor de conversão das compras com assistência das lojas","Valor de conversão das compras diretas no site","Resultados (iniciais)","Indicador de resultados (inicial)"
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE NOVA - Thais",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE NOVA - Anitta",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE NOVA - 24horas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,150,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE NOVA - Engajados",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE NOVA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[ALCANCE] LISTA DE ESPERA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[TRÁFEGO] LISTA DE ESPERA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[AFILIAGRAM] [CONVERSÃO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[MMM] [CONVERSÃO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[VISUALIZAÇÃO] Thaís",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - Anitta",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - Virada",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[VISUALIZAÇÃO] Reflexão sociedade",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - 24 horas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,150,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - Thruplay",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - Explicação",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[VISUALIZAÇÃO] Explicando emoções",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[VISUALIZAÇÃO] Processo Anitta",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - Engajados",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,250,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[TRÁFEGO] Famosos",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - Semelhante",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[TRÁFEGO] OSDE - FB",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - Visitantes",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] REMARTKETING",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[VISUALIZAÇÃO] OSDE - Depoimentos",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - V9",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - V8",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - V7",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - V6",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - V5",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - V4",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - V3",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - V2",inactive,"Clique de 7 dias",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,350,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO] OSDE - BLACK",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[TRÁFEGO] Venda Black - SDE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[TRÁFEGO] BLACK FRIDAY",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[TRÁFEGO] AULÃO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[VÍDEO] LP",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[TRÁFEGO] LP",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[MENSAGEM] SDM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[PET] Teste Vertical - Conversão (Compra)",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,150,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"01 - EVOLUTE - Vendas - Frio Testes",active,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,846,1.120567,,"Usando o orçamento do conjunto de anúncios",0,169.81,Contínuo,948,179.124473,24,,7.075417,2.531646,29,3.059072,5.855517,27,6.289259,,,0,0,,
2026-08-11,2026-08-11,"02 - EVOLUTE - Vendas - Frio Prospecção",active,"Clique de 7 dias ou visualização de 1 dia",6,actions:offsite_conversion.fb_pixel_purchase,4408,1.191697,87.17166667,530,Diário,523.03,Contínuo,5253,99.567866,85,,6.153294,1.618123,111,2.113078,4.711982,84,6.226548,,17.715389,0,9265.68,,
2026-08-11,2026-08-11,"[GP] CONVERSÃO TESTES - CBO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[GP] CONVERSÃO - CBO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[REMIND] [TESTE JUNHO STORIES]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"03 - EVOLUTE - Engajamento - Aquecimento",active,"Clique de 7 dias ou visualização de 1 dia",266,video_thruplay_watched_actions,1664,1.096755,0.04447368,"Usando o orçamento do conjunto de anúncios",0,11.83,Contínuo,1825,6.482192,3,,3.943333,0.164384,17,0.931507,0.695882,2,5.915,,,0,0,,
2026-08-11,2026-08-11,"04 - EVOLUTE - Tráfego - Aquecimento",active,"Clique de 1 dia",55,profile_visit_view,1716,1.028555,0.34436364,"Usando o orçamento do conjunto de anúncios",0,18.94,Contínuo,1765,10.730878,59,,0.321017,3.342776,70,3.966006,0.270571,20,0.947,,,0,0,,
2026-08-11,2026-08-11,"[GP] Campanha Live",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[REMIND] [TOPO] [SEGUIDORES] Campanha de aquisição de pessoas",inactive,"Clique de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"05 - EVOLUTE - Vendas - Remarketing",active,"Configurações de vários atributos",3,actions:offsite_conversion.fb_pixel_purchase,4657,1.437191,174.23333333,"Usando o orçamento do conjunto de anúncios",0,522.7,Contínuo,6693,78.096519,131,,3.990076,1.957269,169,2.525026,3.092899,122,4.284426,,6.458944,0,3376.09,,
2026-08-11,2026-08-11,"[REMIND] [LEADS] [LP] Campanha de leads",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO) Mr. Carvalho - Noivas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"06 - EVOLUTE - Vendas - Testes Público e Criativo",active,"Configurações de vários atributos",5,actions:offsite_conversion.fb_pixel_purchase,10584,1.334089,233.402,"Usando o orçamento do conjunto de anúncios",0,1167.01,Contínuo,14120,82.649433,251,,4.649442,1.77762,346,2.450425,3.372861,243,4.80251,,4.251669,0,4961.74,,
2026-08-11,2026-08-11,"[REMIND] [MEIO] [FORMS] Geração de leads",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[REMIND] [TOPO] [VÍDEO] Campanha de engajamento",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] Mr. Carvalho - Leads Grupo",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[MR CARVALHO] Leads Grupo",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Mr. Carvalho - LP",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Mr. Carvalho - Site",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"07 - EVOLUTE - Vendas - WhatsApp",active,"Clique de 7 dias ou visualização de 1 dia",61,actions:onsite_conversion.messaging_conversation_started_7d,2965,1.082293,1.94196721,"Usando o orçamento do conjunto de anúncios",0,118.46,Contínuo,3209,36.914927,81,,1.462469,2.524151,114,3.552509,1.039123,2,59.23,,,0,0,,
2026-08-11,2026-08-11,"[ALCANCE] Gkay",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[ENGAJAMENTO MSG] Gkay",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[ALCANCE] Natal",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[MENSAGEM] Decoração Natal - Residencial",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Workshop - Página 3",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃ] Tábua - Página 2",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO][Tábua de Frios][Out/2025]",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Tábua de Frios - Teste NOVO - ABO",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Workshop - Teste de Página - ABO - Frio",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Tábua de Frios - Teste Público - ABO",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Tábua de Frios - Teste Criativo - ABO",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Workshop - Teste de Público - Vídeo - ABO - Frio",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Workshop - Vídeo - CBO - Quente",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Workshop - Teste de Criativo - Vídeo - ABO - Frio",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Workshop - Teste de Criativo - Estáticos - ABO - Frio",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[RC] Aquecimento Novos Seguidores",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Arialief",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,300,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[SARA] [CONVERSÃO] Divórcio",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[SARA] [CONVERSÃO] Janeiro - DF",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"Publicação do Instagram: Seus resultados são...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"Publicação do Instagram: Lembre-se: ninguém...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"Publicação do Instagram: Sobrecarregado pelas...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"Publicação do Instagram: Até quando você vai...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,11,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"Publicação do Instagram: Qual é a verdadeira...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"Publicação do Instagram: Aceitar e reconhecer que...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"Publicação do Instagram: Quais são os “pneus...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,11,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"Publicação do Instagram: A solução para suas...",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] Imersão [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [A DIRECÃO] [AUTO] -BOLETO PARCELADO LIBERADO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [VENDAS] [PROVA SOCIAL] -RMKT - VAGAS ABERTAS  - PROVA SOCIAL",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [VENDAS] [PROVA SOCIAL] -RMKT - VAGAS ABERTAS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [A DIRECÃO] [AUTO] - LEMBRETE DO EVENTO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [A DIRECÃO] [AUTO] - ATIVAR O LEMBRETE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRÁFEGO] [A DIRECÃO] [AUTO] - MANISFESTO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[TRAFEGO] [A DIRECÃO] [GRUPO VIP]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [QUENTE] -  ADS 05 - PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VIDEO VIEW] [AQUECIMENTO] [A DIRECÃO] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[VIDEO VIEW] [AQUECIMENTO] [A DIRECÃO] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [CADASTRO] [A DIRECÃO] [AUTO] [FRIO]  - NOVOS CRIATIVOS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [CADASTRO] [A DIRECÃO] [AUTO] [QUENTE]  - TESTE DE HIERARQUIA - NOVOS CRIATIVOS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [QUENTE] - 12 a 18 ads -  PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [FRIO] -  INTERESSE - 8 a 17ADS - PAGINA 01 - ESCALA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [FRIO] -  SEMELHANTE - 8 a 17ADS - PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [FRIO] -  INTERESSE - 8 a 17ADS - PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-11,2026-08-11,"[CONVERSÃO] [LEADS] [A DIRECÃO] [AUTO] [QUENTE] - 12 a 18 ads -  PAGINA 01",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
