"Início dos relatórios","Encerramento dos relatórios","Nome do conjunto de anúncios","Veiculação do conjunto de anúncios","Configuração de atribuição",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor gasto (BRL)",Término,Início,Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link",shop_clicks,"CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Visualizações da página de destino","Custo por visualização da página de destino (BRL)","ROAS de doações","ROAS de compras","Valor de conversão das compras com assistência das lojas","Valor de conversão das compras diretas no site","Resultados (iniciais)","Indicador de resultados (inicial)"
2026-08-09,2026-08-13,"OFF - Casa e clínicas - Brasil",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2025-12-11,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Advogado, Arquiteto e Contador - SP",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2025-12-16,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Médico",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-01-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 [INSTA] Advantage+ com interesses - somente IOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,25,Diário,0,Contínuo,2026-01-15,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Noivas - SP",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-01-15,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Academia",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-02-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 [INSTA] Funil de casa - parte 01",inactive,"Clique de 1 dia",,,0,0,,15,Diário,0,Contínuo,2026-02-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Clínicas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2026-04-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE PÚBLICO E CRIATIVO RMKT",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-05-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 00 [PARTE 01] Brasil - homens e mulheres - Interesses",inactive,"Clique de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-05-11,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 01 - Visitantes site e insta 180D + viu videos 00 nos últimos 30D",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,6,Diário,0,Contínuo,2026-05-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE CRIATIVOS - Advantage+ [23/06]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2026-05-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE CRIATIVOS - Advantage+ [25/5] imagem",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-05-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - [GP] Refil",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-06-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[MENSAGEM] SDM",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-10-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] LP",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-10-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[VÍDEO] LP",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-10-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] AULÃO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-11-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] ENVOLVIDOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-11-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] BLACK FRIDAY",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-11-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] Venda Black - SDE",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-11-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - BLACK",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-11-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Quente,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2025-09-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,Decoração,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,100,Diário,0,Contínuo,2025-09-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[Público AD+][Mulheres 30-55y][Interesse][Coffee table + decoração][F]",not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,15,Diário,0,Contínuo,2025-09-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,SP,not_delivering,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,50,Diário,0,Contínuo,2026-01-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 00 [AUTO] Mix de publicos quentes + look a like",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-01-15,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 [INSTA] Viu vídeo Camila e não segue",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-01-26,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Hotel",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-03-06,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Paróquia",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2026-03-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - Advantage+ - Página V2",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-03-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - 02 [AUTO] MC",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,40,Diário,0,Contínuo,2026-04-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Quente - Grupo VIP",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-05-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE CRIATIVOS - Advantage+ [12/05] vídeo 4485",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2026-05-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - TESTE DE CRIATIVOS - Advantage+ [12/05] vídeo 4490",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-05-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"OFF - [GP] Semelhantes Compradores",inactive,"Clique de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,30,Diário,0,Contínuo,2026-05-31,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Conj. 2",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-06-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"Conj. 1",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2026-06-27,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - V2",not_delivering,"Clique de 7 dias",,,0,0,,20,Diário,0,Contínuo,2021-12-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - V3",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-06,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - V4",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-06,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - V5",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - V6",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - V7",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - V8",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - V9",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[VISUALIZAÇÃO] OSDE - Depoimentos",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-08,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] REMARTKETING",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,60,Diário,0,Contínuo,2021-12-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - Visitantes",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,40,Diário,0,Contínuo,2021-12-11,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] OSDE - FB",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - Semelhante",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] Famosos",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-16,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - Engajados",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[VISUALIZAÇÃO] Processo Anitta",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-28,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[VISUALIZAÇÃO] Explicando emoções",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - Explicação",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - Explicação - Envolvidos",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2021-12-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - Thruplay",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-01-01,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - 24 horas",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-01-02,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[VISUALIZAÇÃO] Reflexão sociedade",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-01-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - Virada",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-01-05,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - 24 horas — Engajados",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-01-08,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - Anitta",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-01-08,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - Anitta — Thruplay",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-01-08,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[VISUALIZAÇÃO] Thaís",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-01-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[MMM] [CONVERSÃO]",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2022-01-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[MMM] [CONVERSÃO] — Mayra",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,2022-01-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[AFILIAGRAM] [CONVERSÃO]",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-01-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[TRÁFEGO] LISTA DE ESPERA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-01-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[ALCANCE] LISTA DE ESPERA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-01-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-02-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA 2",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-02-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA - 24horas - Engajados",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-02-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA - 24horas - PA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-02-23,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA - Anitta - Engajados",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-02-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA - Anitta - PA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-02-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA - Thais - PA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-02-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA - Thais - ENJ",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-02-25,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA 2 - PA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-02-27,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA 2 - Engajados",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-02-27,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] REMARTKETING NOVA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-03-06,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[WPP] OSDE NOVA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-03-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA 3",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-03-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE NOVA 4",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-03-08,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[CONVERSÃO] OSDE - Semelhantes",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-03-08,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[WPP] RAFAELA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-03-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[WPP] RAFAELA — Engajados",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-03-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[RP] [CONVERSÃO] - Aberto",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,80,Diário,0,Contínuo,2022-03-27,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[RP] [CONVERSÃO] - Hotmart",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,80,Diário,0,Contínuo,2022-03-27,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[RP] [CONVERSÃO] - Culinária Italiana",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,80,Diário,0,Contínuo,2022-03-27,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[RP] [CONVERSÃO] - Livro de Cozinha",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,80,Diário,0,Contínuo,2022-03-28,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[RP] [CONVERSÃO] - Vinho",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,80,Diário,0,Contínuo,2022-03-28,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[VISUALIZAÇÃO DE VÍDEO] [MARCOS] - PA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-09-11,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[VISUALIZAÇÃO DE VÍDEO] [MARCOS] - Hair",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-09-11,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[ENGAJAMENTO] [MARCOS] - PA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-09-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"[ENGAJAMENTO] [MARCOS] - Marcas",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-09-12,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO - 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO - 365D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - PANTENE - SEDA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - VIU PÁGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CUIDADOS PARA CABELOS - PENTEADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CONDICIONADOR - XAMPU",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - ENVOLVIMENTO - 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - ENVOLVIMENTO - 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO - 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CABELOS NATURAIS - PRODUTOS PARA CABELOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - LOREAL PROFISSIONAL - TRESEMMÉ",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - NIVEA - LONG HAIR",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - DOVE - WELLA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - TINTURA DE CABELOS - SALÃO DE BELEZA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CABELOS NATURAIS - PRODUTOS PARA CABELOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - TRESEMMÉ - GARNIE",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-09-29,0,0,,,,,0,0,0,,,,,0,0,,
